SCIENTIFIC NAME;OBSERVATION COUNT;LATITUDE;LONGITUDE;OBSERVATION DATE;STATE;YEAR;WEEK OF YEAR
Motacilla alba;10;52.9246352;23.8150978;19.05.2000;województwo podlaskie;2000;20
Motacilla alba;-100;53.3488958;22.5846156;26.05.2000;województwo podlaskie;2000;21
Motacilla alba;-100;52.7228427;23.8115958;27.05.2000;województwo podlaskie;2000;21
Motacilla alba;-100;52.7061066;23.7997127;30.05.2000;województwo podlaskie;2000;22
Motacilla alba;-100;53.3745438;22.5755835;24.05.2000;województwo podlaskie;2000;21
Motacilla alba;-100;52.7039289;23.8462114;28.05.2000;województwo podlaskie;2000;21
Motacilla alba;-100;53.1741207;22.401309;23.05.2000;województwo podlaskie;2000;21
Motacilla alba;20;52.9246352;23.8150978;16.05.2000;województwo podlaskie;2000;20
Motacilla alba;1;52.7196595;23.8445718;30.05.2000;województwo podlaskie;2000;22
Motacilla alba;-100;52.9246352;23.8150978;31.05.2000;województwo podlaskie;2000;22
Motacilla alba;-100;52.6380594;23.6163381;28.05.2000;województwo podlaskie;2000;21
Motacilla alba;-100;52.9401557;23.7570763;26.05.2000;województwo podlaskie;2000;21
